SA2_MAIN16,SA2_NAME16,Ec_To_Dw,Ec_Typlg,Ec_PoCap,Ec_PctWlkg,Ec_AvTmeWk,Ec_AvDstWk,Ec_Clss,BU_toDwel,BU_Typo,BU_PoCap,BU_PcWalk,BUAvTmeWlk,BUAvDstWlk,BU_Cls,St_ToDwl,St_Typlg,St_PoCap,St_PctWlk,St_AvTmeWk,St_AvDstWk,Op_ToDwe,Op_Typlg,Op_PoCapa,Op_PctgWlk,Op_AvTmeWk,Op_AvDstWk,St_Cls,Op_Clss,ExCon,BaU,Std20M,Opt20Min
212051324,Mount Waverley - South,6587.308054,1,17785.73175,12.72596766,9.755570595,0.709876923,Urban mixed use and residential area,7528.352062,2,20326.55057,12.84971206,9.380597543,0.671514499,Typical suburban area,6116.78605,1,16515.32234,12.66454305,10.97284369,0.838621613,10351.48408,1,27949.00703,13.22821176,11.86761741,0.937176477,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212051325,Mulgrave,7853.475397,1,21989.73111,12.21625869,9.591030215,0.76030104,Urban mixed use and residential area,8975.400454,2,25131.12127,12.3350468,9.222381571,0.719213648,Typical suburban area,7292.512868,1,20419.03603,12.15729431,10.78777242,0.898190748,12341.17562,1,34555.29175,12.69838658,11.66745462,1.00374618,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212051326,Oakleigh - Huntingdale,8035.900409,1,21696.93111,14.22460387,10.03333352,0.759022137,Urban mixed use and residential area,9183.886182,2,24796.49269,14.36292067,9.647684146,0.718003859,Typical suburban area,7461.907523,1,20147.15031,14.15594578,11.2852651,0.896679901,12627.8435,1,34095.17745,14.78599327,12.20551504,1.002057779,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212051327,Wheelers Hill,6766.129552,2,18945.16274,12.82495106,10.43215421,0.736508832,Typical suburban area,9021.506069,2,25260.21699,13.07557747,10.03117544,0.696707194,Typical suburban area,9585.350198,2,26838.98056,13.13899564,11.28283774,0.823063396,5074.597164,2,14208.87206,12.64013887,12.20288973,0.919789857,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011328,Ardeer - Albion,3466.617167,1,8666.542916,12.22814555,11.29683573,0.785648512,Urban mixed use and residential area,3961.84819,2,9904.620476,12.34704924,12.23550123,0.785423849,Typical suburban area,3219.001655,1,8047.504137,12.16912379,12.70642363,0.928135288,5447.541262,1,13618.85315,12.71074256,13.74256105,1.037209805,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011329,Cairnlea,2182.082186,3,8073.704088,10.95987679,12.52812458,0.791194142,Spacious residential area,3491.331498,2,12917.92654,11.28270971,11.86677031,0.739292299,Typical suburban area,3709.539716,2,13725.29695,11.33743225,13.34747306,0.87337182,1309.249312,3,4844.222453,10.74980312,13.02891454,0.836393651,Typical suburban area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011330,Deer Park - Derrimut,10290.60893,3,31900.88769,11.66815647,11.89768968,0.856821608,Spacious residential area,16464.97429,2,51041.4203,12.01185239,11.2696158,0.800614644,Typical suburban area,8232.487146,3,25520.71015,11.5557906,12.37327911,0.905770296,6174.365359,3,19140.53261,11.44450683,12.37327911,0.905770296,Spacious residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011331,Delahey,2439.119856,2,7317.359568,10.39364951,12.06755805,0.76566622,Typical suburban area,3252.159808,2,9756.479424,10.5967632,11.60371957,0.724288889,Typical suburban area,3455.419796,2,10366.25939,10.64815881,13.05159958,0.855647361,1829.339892,2,5488.019676,10.24387326,14.11588415,0.956203092,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011332,Keilor Downs,5892.077322,1,17087.02423,11.12086846,10.1313169,0.754242409,Urban mixed use and residential area,6733.802654,2,19528.0277,11.22900525,10.97313826,0.754026726,Typical suburban area,5471.214656,1,15866.5225,11.06719121,11.39547458,0.891033311,9258.978649,1,26851.03808,11.55976558,12.32471148,0.995747601,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011333,Kings Park (Vic.),3116.485757,2,9349.45727,10.17567111,10.2499164,0.664821718,Typical suburban area,4155.314342,2,12465.94303,10.37452504,9.855942273,0.62889412,Typical suburban area,4415.021489,2,13245.06447,10.42484277,11.08573947,0.742951608,2337.364318,2,7012.092953,10.029036,11.98971921,0.830263327,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011334,St Albans - North,3758.309245,3,10523.26588,11.64242623,9.107533555,0.635209599,Spacious residential area,6013.294791,2,16837.22542,11.98536425,8.626750805,0.593540245,Typical suburban area,4885.802018,1,13680.24565,11.81265081,8.9587789,0.701386452,2254.985547,3,6313.959531,11.41926978,9.471591349,0.671497989,Urban mixed use and residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011335,St Albans - South,5018.295474,1,15054.88642,11.6627266,9.852880723,0.706172775,Urban mixed use and residential area,5735.194828,2,17205.58448,11.77613229,10.67156654,0.705970838,Typical suburban area,4659.845797,1,13979.53739,11.60643395,11.08229591,0.834245673,7885.892888,1,23657.67866,12.12300874,11.98599484,0.932286276,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011336,Sunshine,3785.825604,1,10221.72913,11.61682256,11.33599769,0.77712711,Urban mixed use and residential area,4326.657833,2,11681.97615,11.72978189,12.27791719,0.776904884,Typical suburban area,3515.409489,1,9491.605621,11.56075148,12.7504721,0.918068428,33802.01432,4,91265.43866,23.85628412,18.90025281,1.563043136,Urban mixed use and residential area,Urban core districts,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011337,Sunshine North,6253.374803,1,18760.12441,10.64527842,10.80915998,0.772194355,Urban mixed use and residential area,7146.714061,2,21440.14218,10.74879068,11.70730401,0.771973539,Typical suburban area,5806.705174,1,17420.11552,10.59389671,12.15789704,0.912241058,9826.731833,1,29480.1955,11.06540587,13.1493052,1.019447684,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011338,Sunshine West,10172.69775,1,29500.82348,11.38738902,10.12934817,0.75532135,Urban mixed use and residential area,11625.94029,2,33715.22684,11.49811739,10.97100594,0.755105359,Typical suburban area,9446.076485,1,27393.62181,11.33242536,11.3932602,0.892307931,15985.6679,1,46358.4369,11.83680467,12.32231652,0.997172015,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011339,Sydenham,3198.456256,1,9595.368768,11.68195503,8.707910312,0.605708233,Urban mixed use and residential area,3655.378578,2,10966.13574,11.79554769,9.431459379,0.605535025,Typical suburban area,2969.995095,1,8909.985285,11.62556958,9.794459257,0.715560682,5026.145545,1,15078.43664,12.14299604,10.59314235,0.799653418,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213011340,Taylors Lakes,6524.171058,3,20224.93028,13.05245573,11.52163057,0.864343774,Spacious residential area,10438.67369,2,32359.88845,13.43692743,10.91340868,0.807643361,Typical suburban area,5219.336846,3,16179.94422,12.92675888,11.98218768,0.913722191,3914.502635,3,12134.95817,12.80227251,11.98218768,0.913722191,Spacious residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213021341,Altona,7683.176648,3,17671.30629,16.44907915,12.44025231,0.853760613,Spacious residential area,12293.08264,2,28274.09007,16.93360141,11.78353678,0.797754449,Typical suburban area,9988.129643,1,22972.69818,16.68958208,12.23706388,0.942706357,6914.858983,2,15904.17566,16.36968416,14.33463117,1.053192011,Urban mixed use and residential area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213021342,Altona Meadows,5823.330939,1,15140.66044,11.95772213,9.97123872,0.727137115,Urban mixed use and residential area,6655.235359,2,17303.61193,12.07399629,10.79975902,0.726929183,Typical suburban area,5407.378729,1,14059.1847,11.90000563,11.21542229,0.859012147,9150.948619,1,23792.46641,12.42964659,12.12997693,0.959963308,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213021343,Altona North,10105.67216,2,25264.18041,11.26621179,12.26525013,0.824882676,Typical suburban area,13474.22955,2,33685.57388,11.48637717,11.79381299,0.780305231,Typical suburban area,14316.3689,2,35790.92225,11.54208753,13.26541233,0.921822939,18527.06563,1,46317.66409,11.82471863,13.24646959,1.030450294,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213021344,Newport,5728.817549,2,14894.92563,18.92769555,12.76259545,0.859196414,Typical suburban area,7638.423399,2,19859.90084,19.29758238,12.27204194,0.812764622,Typical suburban area,6206.219012,1,16136.16943,19.01949722,12.74437072,0.960443877,10502.83217,1,27307.36365,19.86600983,13.78360252,1.073315301,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213021345,Seabrook,863.025498,3,2589.076494,11.41384515,10.78572631,0.657381135,Spacious residential area,1380.840797,2,4142.52239,11.75005011,10.21635249,0.614257342,Typical suburban area,1467.143347,2,4401.43004,11.80703931,11.49112067,0.725660275,1898.656096,1,5695.968287,12.09615829,11.47471159,0.811171878,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213021346,Williamstown,4540.473683,2,11805.23158,18.19798618,12.70978601,0.842255825,Typical suburban area,6053.964911,2,15740.30877,18.55361296,12.22126233,0.796739519,Typical suburban area,6432.337718,2,16724.07807,18.64360028,13.74619762,0.941237782,3405.355262,2,8853.923682,17.93574661,14.86712276,1.051852105,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213031347,Braybrook,5925.002754,1,15997.50744,10.79526508,11.00446755,0.786090163,Urban mixed use and residential area,6771.431719,2,18282.86564,10.90023578,11.91883988,0.785865373,Typical suburban area,5501.788272,1,14854.82833,10.74315943,12.37757455,0.928657037,9310.718614,1,25138.94026,11.22131192,13.38689618,1.03779287,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213031348,Footscray,28286.97823,4,62231.35211,28.51442009,16.55365567,1.301555074,Urban core districts,26436.42826,4,58160.14216,27.5648422,15.91738589,1.2312178,Urban core districts,34367.35673,4,75608.18481,31.87089234,18.61917501,1.53760769,33045.53532,4,72700.1777,31.10912322,19.36344411,1.625448472,Urban core districts,Urban core districts,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213031349,Maribyrnong,3219.662337,1,8371.122075,13.03269212,11.85649439,0.818659865,Urban mixed use and residential area,3679.614099,2,9566.996657,13.15941904,11.40076852,0.774418706,Typical suburban area,2989.686455,1,7773.184784,12.96978704,13.33591494,0.967133645,5059.469386,1,13154.6204,13.54704143,14.42338384,1.080791251,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213031350,Seddon - Kingsville,944.6806252,3,2267.233501,20.49035995,8.905612784,0.576588582,Spacious residential area,755.7445002,3,1813.7868,20.29303511,8.563309402,0.545429186,Spacious residential area,1605.957063,2,3854.296951,21.19622986,9.488046355,0.636476173,566.8083751,3,1360.3401,20.09761053,9.261599148,0.609528058,Typical suburban area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213031351,West Footscray - Tottenham,4086.933571,2,10217.33393,13.98884422,12.4011739,0.80079086,Typical suburban area,5449.244762,2,13623.1119,14.26221554,11.92451228,0.75751536,Typical suburban area,5789.822559,2,14474.5564,14.33138905,13.41241992,0.894899851,3065.200178,2,7663.000446,13.7872599,14.50612737,1.000068538,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213031352,Yarraville,3587.034833,2,8967.587083,16.92978935,12.35986672,0.80867226,Typical suburban area,4782.713111,2,11956.78278,17.2606329,11.88479282,0.764970841,Typical suburban area,3885.954403,1,9714.886007,17.01190093,12.34221708,0.903965971,6576.230528,1,16440.57632,17.7690602,13.3486555,1.010200108,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041353,Bacchus Marsh,22619.24856,3,61071.9711,11.37139479,9.062881317,0.828627141,Spacious residential area,36190.79769,2,97715.15376,11.70634934,8.584455739,0.774269717,Typical suburban area,38452.72254,2,103822.3509,11.76312658,9.655600364,0.914692812,13571.54913,3,36643.18266,11.15343334,9.425154216,0.87596513,Typical suburban area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041355,Hillside,23782.5217,2,76104.06944,11.58892411,8.489137967,0.652936445,Typical suburban area,31710.02894,2,101472.0926,11.81539597,8.16284255,0.617651138,Typical suburban area,33691.90574,2,107814.0984,11.8727021,9.181379449,0.729669576,43601.28979,1,139524.1273,12.16342897,9.168268627,0.815653634,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041356,Melton,11477.94556,3,30990.45302,10.43888575,8.203296245,0.706180495,Spacious residential area,18364.7129,2,49584.72483,10.74637242,7.770247791,0.659855495,Typical suburban area,19512.50746,2,52683.77013,10.79849366,8.739797802,0.779528199,25251.48024,1,68178.99665,11.06291638,8.72731755,0.871387583,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041357,Melton South,24292.95923,3,68020.28585,12.57881363,8.874072563,0.838604838,Spacious residential area,38868.73477,2,108832.4574,12.94933378,8.405614118,0.783592883,Typical suburban area,41298.03069,2,115634.4859,13.01213965,9.454443381,0.925706846,53444.51031,1,149644.6289,13.33076792,9.44094263,1.03479188,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041358,Melton West,7250.205938,3,21750.61782,10.96451027,12.63059282,0.858848829,Spacious residential area,11600.3295,2,34800.9885,11.28747968,11.9638293,0.802508881,Typical suburban area,12325.3501,2,36976.05029,11.34222535,13.4566428,0.948053487,15950.45306,1,47851.35919,11.61996243,13.43742699,1.059771843,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041359,Rockbank - Mount Cottrell,14025.74859,5,37869.52119,9.197440388,9.762937684,0.43986052,Green wedges and hinterland,74803.99246,2,201970.7797,12.41346073,6.058306753,0.707413723,Typical suburban area,79479.24199,2,214593.9534,12.47366755,6.8142455,0.835711682,102855.4896,1,277709.822,12.77911026,6.804514897,0.934191712,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041360,Taylors Hill,3557.884648,3,12452.59627,15.25464031,9.787396754,0.66142811,Spacious residential area,5692.615437,2,19924.15403,15.70397931,9.270724321,0.618038838,Typical suburban area,2846.307719,3,9962.077015,15.10773614,10.1786309,0.699214317,2134.730789,3,7471.557761,14.96224667,10.1786309,0.699214317,Spacious residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041461,Burnside,1392.188206,3,4315.78344,11.4780969,11.12319706,0.688544999,Spacious residential area,2227.50113,2,6905.253504,11.81619445,10.53600831,0.643376876,Typical suburban area,2366.719951,2,7336.831848,11.87350446,11.85066226,0.760060985,835.3129238,3,2589.470064,11.25809023,11.5678275,0.727880345,Typical suburban area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041462,Burnside Heights,1153.938676,3,4154.179234,14.31483018,11.41185907,0.700533414,Spacious residential area,1846.301882,2,6646.686774,14.73648623,10.80943197,0.654578858,Typical suburban area,1961.695749,2,7062.104697,14.80796002,12.15820297,0.773294581,692.3632056,3,2492.50754,14.04045036,11.86802826,0.740553637,Typical suburban area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213041463,Caroline Springs,4909.888008,2,15711.64163,14.91254111,10.16022461,0.688813195,Typical suburban area,6546.517344,2,20948.8555,15.2039634,9.769697946,0.651589075,Typical suburban area,6955.674678,2,22258.15897,15.27770451,10.98873381,0.769762564,3682.416006,2,11783.73122,14.69764598,11.88480329,0.860225109,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051361,Hoppers Crossing - North,8221.174471,1,24663.52341,12.48279346,8.944197846,0.712489554,Urban mixed use and residential area,9395.627967,2,28186.8839,12.60417329,9.687380283,0.712285811,Typical suburban area,7633.947723,1,22901.84317,12.42254259,10.0602301,0.841708076,12918.98845,1,38756.96536,12.97544043,10.88058531,0.940625662,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051362,Hoppers Crossing - South,4623.048422,2,13406.84042,10.97337739,9.5631722,0.65667362,Typical suburban area,6164.064563,2,17875.78723,11.18782017,9.195594329,0.621186353,Typical suburban area,6549.318598,2,18993.02393,11.24208249,10.34299514,0.733845945,8475.588774,1,24579.20744,11.51736737,10.32822555,0.820322145,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051363,Laverton,11149.54717,3,32333.68679,13.73103002,10.455027,0.761861925,Spacious residential area,17839.27547,2,51733.89887,14.13548972,9.903110651,0.711884257,Typical suburban area,8919.637736,3,25866.94943,13.59879841,10.87294849,0.805385737,6689.728302,3,19400.21208,13.4678402,10.87294849,0.805385737,Spacious residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051365,Tarneit,32320.51592,2,109889.7541,12.05526972,9.24732099,0.76553922,Typical suburban area,43094.02123,2,146519.6722,12.29085495,8.891883434,0.724168752,Typical suburban area,45787.39756,2,155677.1517,12.35046712,10.00138804,0.855505437,59254.27919,1,201464.5493,12.65289301,9.987106259,0.956317956,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051366,Truganina,18964.72485,2,62583.59202,11.55891054,12.2784632,0.899993784,Typical suburban area,25286.2998,2,83444.78935,11.78479586,11.80651819,0.851357264,Typical suburban area,26866.69354,2,88660.08869,11.84195358,13.27970285,1.00576111,34768.66223,1,114736.5854,12.13192751,13.26073971,1.124279716,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051368,Werribee - South,15397.13325,2,38492.83313,12.79029055,9.124702656,0.797337069,Typical suburban area,20529.511,2,51323.77751,13.04023962,8.773978158,0.754248215,Typical suburban area,21812.60544,2,54531.51361,13.1034864,9.868770866,0.891040171,11547.84994,2,28869.62485,12.60597783,10.67351365,0.995755267,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051369,Wyndham Vale,18393.92173,3,55181.76518,11.77040007,9.188070337,0.677131053,Spacious residential area,29430.27476,2,88290.82429,12.11710767,8.703036086,0.632711678,Typical suburban area,31269.66694,2,93809.00081,12.17587715,9.788976838,0.747461525,11036.35304,3,33109.05911,11.54479067,9.55534745,0.715814341,Typical suburban area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051464,Point Cook - East,4957.022842,3,15862.47309,12.25147972,11.30819333,0.847906747,Spacious residential area,7931.236547,2,25379.95695,12.61235795,10.7112387,0.792284593,Typical suburban area,8426.938831,2,26966.20426,12.67352945,12.04775742,0.935974902,10905.45025,1,34897.44081,12.98386617,12.03055347,1.046269921,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051465,Point Cook - North,6494.726446,1,20783.12463,12.93879522,9.247714026,0.678109095,Urban mixed use and residential area,7422.544509,2,23752.14243,13.06460911,10.01611593,0.677915184,Typical suburban area,6030.817414,1,19298.61572,12.87634336,10.40161818,0.801092309,10205.9987,1,32659.19584,13.44943879,11.24981168,0.895236727,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051466,Point Cook - South,4248.706157,1,14020.73032,12.63551905,10.74946777,0.755226907,Urban mixed use and residential area,4855.664179,2,16023.69179,12.75838395,11.64265191,0.755010943,Typical suburban area,3945.227146,1,13019.24958,12.57453101,12.0907566,0.89219636,6676.538246,1,22032.57621,13.13419349,13.07668984,0.997047332,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051467,Werribee - East,5671.710352,1,15313.61795,11.23236971,8.916051026,0.652532055,Urban mixed use and residential area,6481.954688,2,17501.27766,11.34159071,9.656894715,0.652345457,Typical suburban area,5266.588184,1,14219.7881,11.17815428,10.02857119,0.770876565,8912.687696,1,24064.25678,11.67566735,10.8463448,0.861470027,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
213051468,Werribee - West,5246.143737,5,14164.58809,9.371618495,6.690565036,0.394897564,Green wedges and hinterland,27979.43326,2,75544.46981,12.64854278,4.151772412,0.635101228,Typical suburban area,29728.14784,2,80265.99917,12.70988978,4.669819081,0.750284449,218589.3224,4,590191.1704,25.72487989,6.391112353,1.277750514,Typical suburban area,Urban core districts,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214011370,Carrum Downs,7550.317991,2,19630.82678,11.69332783,12.19421776,0.863398517,Typical suburban area,10067.09065,2,26174.4357,11.92183995,11.72551088,0.816739639,Typical suburban area,10696.28382,2,27810.33793,11.97966235,13.18858768,0.964865164,5662.738493,2,14723.12008,11.52482273,14.26404286,1.078256178,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214011371,Frankston,8898.125879,1,19575.87693,14.32069498,9.094241719,0.703107814,Urban mixed use and residential area,10169.28672,2,22372.43078,14.45994615,8.744688042,0.665111199,Typical suburban area,8262.545459,1,18177.60001,14.25157308,10.22899603,0.830624845,13982.76924,1,30762.09232,14.88587672,11.06311315,0.928239928,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214011372,Frankston North,8324.99849,2,19979.99638,11.21693264,10.74080966,0.78807546,Typical suburban area,11099.99799,2,26639.99517,11.436135,10.32796715,0.745487112,Typical suburban area,11793.74786,2,28304.99486,11.49160167,11.61666231,0.880690137,6243.748867,2,14984.99728,11.05529257,12.56393582,0.984188896,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214011373,Frankston South,8465.584798,2,22010.52047,13.0645741,9.109203118,0.669451604,Typical suburban area,11287.4464,2,29347.36063,13.31988325,8.759074372,0.633273803,Typical suburban area,11992.9118,2,31181.57067,13.38448633,9.852007427,0.748125598,6349.188598,2,16507.89036,12.87630886,10.65538325,0.836045365,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214011374,Langwarrin,15054.90433,3,40648.2417,11.95407371,10.88892094,0.817293388,Spacious residential area,24087.84693,2,65037.18672,12.30619158,10.31409952,0.763679451,Typical suburban area,12043.92347,3,32518.59336,11.83895442,11.3241866,0.8639839,9032.9426,3,24388.94502,11.72494375,11.3241866,0.8639839,Spacious residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214011375,Seaford (Vic.),6103.956577,2,13428.70447,14.745753,11.68005001,0.825914417,Typical suburban area,8138.608769,2,17904.93929,15.03391591,11.2311061,0.781281216,Typical suburban area,8647.271817,2,19023.998,15.10683226,12.63249243,0.922975931,4577.967433,2,10071.52835,14.53326136,13.66260118,1.031444119,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214011376,Skye - Sandhurst,4766.718586,2,14300.15576,12.16178981,11.28429815,0.852503996,Typical suburban area,6355.624781,2,19066.87434,12.39945666,10.85056568,0.806433869,Typical suburban area,6752.85133,2,20258.55399,12.45959556,12.20446923,0.952690319,3575.03894,2,10725.11682,11.98653401,13.1996751,1.064650544,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214021377,Dromana,7620.014103,2,17526.03244,13.02068022,10.70241066,0.830909573,Typical suburban area,10160.0188,2,23368.04325,13.27513159,10.29104409,0.786006429,Typical suburban area,10795.01998,2,24828.54595,13.33951763,11.57513209,0.928558118,5715.010577,2,13144.52433,12.8330475,12.51901904,1.037682326,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214021378,Flinders,1832.582681,5,4581.456703,11.02233913,5.254001799,0.445062506,Green wedges and hinterland,1832.582681,5,4581.456703,11.02233913,5.254001799,0.445062506,Green wedges and hinterland,2443.443575,5,6108.608937,11.07579885,5.464021372,0.470488133,1832.582681,5,4581.456703,11.02233913,5.254001799,0.445062506,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
214021379,Hastings - Somers,6994.165491,5,16785.99718,13.24222343,11.31561472,0.50316635,Green wedges and hinterland,37302.21595,2,89525.31828,17.87256168,7.02180709,0.809226482,Typical suburban area,9325.553988,5,22381.32957,13.30644986,11.76793671,0.531911345,6994.165491,5,16785.99718,13.24222343,11.31561472,0.50316635,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
